longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedrooms_ratio,households_rooms
-116.52,33.82,21.0,9.232884336411077,7.7475968386928855,8.19533366716287,7.45876269238096,2.5212,145200.0,False,True,False,False,False,0.8391307154297636,1.2378573655175225
-118.1,34.08,37.0,7.970740390007095,6.492239835020471,7.589841512182657,6.456769655572163,2.543,208100.0,True,False,False,False,False,0.8145090063602852,1.2344780463290002
-118.24,33.97,37.0,7.10085190894405,5.752572638825633,7.247080584585756,5.634789603169249,2.5536,117200.0,True,False,False,False,False,0.8101242939005446,1.2601804874755616
-117.35,33.96,25.0,7.781973234434385,5.75890177387728,6.858565034791365,5.752572638825633,8.2405,235200.0,False,True,False,False,False,0.7400310435912021,1.3527813941734157
-117.9,33.66,13.0,7.404279118037268,6.049733455231958,6.7357800142423265,5.910796644040527,3.6042,226000.0,True,False,False,False,False,0.8170590760813493,1.252670251395389
-118.28,33.97,34.0,7.927324360309794,6.688354713946762,7.931284761525891,6.573680166960646,1.6652,99000.0,True,False,False,False,False,0.8437089754310729,1.205918778974458
-116.75,32.82,17.0,8.116417072794205,6.1779441140506,7.109062135687172,6.095824562432225,6.6361,308600.0,True,False,False,False,False,0.7611664184629864,1.331471565440815
-118.39,34.15,29.0,6.822197390620491,5.204006687076795,5.940171252720432,5.214935757608986,3.4612,425000.0,True,False,False,False,False,0.7628050595885033,1.308203534562509
-117.96,33.82,19.0,7.090076835776092,5.529429087511423,6.594413459749778,5.6240175061873385,3.6422,209400.0,True,False,False,False,False,0.7798828158829343,1.2606783012278764
-118.31,33.98,44.0,5.407171771460119,4.007333185232471,5.459585514144159,4.356708826689592,5.1136,111700.0,True,False,False,False,False,0.7411144595745579,1.2411138743850165
-118.59,35.72,28.0,7.307872780763706,6.013715156042802,4.59511985013459,3.8918202981106265,1.4205,90000.0,False,True,False,False,False,0.8229091195829961,1.8777518541417446
-119.07,35.36,19.0,8.566935283311052,6.796823718274855,7.6760099320288875,6.723832440821209,4.6705,110700.0,False,True,False,False,False,0.7933786696761339,1.274114927567222
-122.41,37.8,52.0,7.857093864902493,6.511745329644728,7.197435354096591,6.419994928147142,3.1477,500001.0,False,False,False,True,False,0.8287727551191142,1.2238473632517506
-116.35,34.13,9.0,7.585788821732034,6.008813185442595,6.692083742506628,5.857933154483459,1.5491,62300.0,False,True,False,False,False,0.7921144823104402,1.294959949470597
-122.02,37.87,14.0,8.025189321890835,5.91350300563827,7.098375638590786,5.934894195619588,8.4352,441400.0,False,False,False,True,False,0.7368677259124118,1.3522042781847816
-116.26,33.72,10.0,9.14899674173513,7.510977752014095,8.073714641109857,7.157735484249907,3.1086,105800.0,False,True,False,False,False,0.8209619004181238,1.2781971004470414
-118.14,33.86,36.0,7.4815557019095165,5.855071922202427,6.840546529288687,5.811140992976701,4.8571,203300.0,True,False,False,False,False,0.7826008594319545,1.2874503838319644
-122.28,37.85,52.0,6.415096959171596,4.983606621708336,5.641907070938114,4.890349128221754,2.9018,119400.0,False,False,False,True,False,0.7768560091026102,1.3117871119161335
-121.85,37.4,23.0,7.492203042618741,5.768320995793772,7.044032897274685,5.739792912179234,5.5968,243200.0,True,False,False,False,False,0.7699098600213026,1.3053089470738706
-118.08,33.97,36.0,7.425953657077541,5.780743515792329,7.2305631534092925,5.8664680569332965,3.5481,163300.0,True,False,False,False,False,0.7784513320094326,1.2658304085200232
-118.7,34.24,28.0,7.785720896534624,6.137727054086234,6.919683849847411,5.937536205082426,4.504,204300.0,True,False,False,False,False,0.7883312458346791,1.3112713131534566
-117.85,34.11,25.0,9.133027268873512,7.414572881350589,8.506132244056813,7.395107546562485,4.5708,223000.0,False,True,False,False,False,0.8118417544443748,1.2350093911911904
-122.0,36.98,43.0,7.400620577371135,5.783825182329737,6.675823221634848,5.786897381366708,3.5562,239200.0,False,False,False,False,True,0.7815324568881331,1.2788580978125639
-118.23,34.14,33.0,7.960672608388117,6.762729506931879,7.631431664576906,6.673297967767654,2.6268,201300.0,True,False,False,False,False,0.8495173510597619,1.1929143051664326
-122.15,37.73,52.0,6.9363427358340495,4.867534450455582,5.762051382780177,4.969813299576001,4.9135,275000.0,False,False,False,True,False,0.7017436473127641,1.3956948315192892
-123.01,38.48,37.0,7.07326971745971,5.645446897643238,5.872117789475416,5.176149732573829,1.3712,118300.0,False,False,False,False,True,0.7981382194019798,1.3665118056665146
-121.33,38.7,15.0,7.708410667257367,6.045005314036012,6.912742820493176,6.035481432524756,2.7868,117800.0,False,True,False,False,False,0.7842090380203899,1.2771824010123403
-121.94,37.76,4.0,8.83579236650274,7.272398392570047,7.969011781106478,7.176254532017144,4.6932,356100.0,True,False,False,False,False,0.823061259354661,1.2312540374761656
-121.48,38.62,23.0,8.950273466557375,7.154615356913663,8.330381569349418,7.141245122350491,3.8272,96600.0,False,True,False,False,False,0.7993739390921211,1.2533211384307523
-117.46,34.1,35.0,6.812345094177479,5.424950017481403,6.504288173536645,5.318119993844216,2.5833,93500.0,False,True,False,False,False,0.7963410459223675,1.2809686697672946
-117.96,33.72,23.0,8.276394704863307,6.327936783729195,7.527793987721444,6.289715570908998,6.8645,318200.0,True,False,False,False,False,0.764576486427215,1.3158615221239953
-117.25,33.22,26.0,7.606387389772652,5.8522024797744745,7.057036981697891,5.805134968916488,3.9815,142600.0,True,False,False,False,False,0.7693800196980752,1.310286053726734
-119.31,36.39,32.0,7.738052297689316,6.1463292576688975,7.338888133838879,6.150602768446279,1.9342,68600.0,False,True,False,False,False,0.7942992656568465,1.2580965783365077
-122.04,37.3,25.0,7.769378609513984,6.035481432524756,6.981934677156389,5.988961416889864,6.9238,345900.0,True,False,False,False,False,0.7768293625353788,1.2972831295261058
-117.21,33.12,4.0,8.09009578318096,6.536691597591305,6.831953565565855,6.331501849893691,4.3672,258900.0,False,False,False,False,True,0.8079869228718984,1.2777530473779766
-121.76,38.94,48.0,6.293419278846481,4.709530201312334,5.459585514144159,4.31748811353631,3.6111,67500.0,False,True,False,False,False,0.7483261471458076,1.4576575808315895
-115.52,32.98,32.0,7.38770923908104,5.948034989180646,7.176254532017144,5.846438775057725,1.4583,58600.0,False,True,False,False,False,0.8051257564003051,1.2636255203079756
-117.62,33.47,4.0,7.502738210754851,5.545177444479562,6.495265555937008,5.356586274672012,6.487,294200.0,False,False,False,False,True,0.7390871557441242,1.4006566544499928
-118.35,34.1,24.0,8.608495349823023,7.4977617006225685,7.9599745280805365,7.470793774195062,1.845,237500.0,True,False,False,False,False,0.870972382040807,1.1522865722191002
-117.08,34.02,20.0,8.043020885298283,6.335054251498059,7.282073658093465,6.289715570908998,3.3365,122800.0,False,True,False,False,False,0.7876461272253824,1.2787574882556885
-118.17,33.87,49.0,7.569411792450712,6.100318952020064,7.200424892944957,6.089044875446846,3.0319,162800.0,True,False,False,False,False,0.8059171728646294,1.2431197252254162
-124.19,40.77,30.0,7.998335395952982,6.453624998892692,7.221105098182496,6.369900982828227,2.442,69000.0,False,False,False,False,True,0.8068710149562012,1.2556451689774513
-117.18,32.8,10.0,8.248529124800218,6.448889394146858,7.381501894506707,6.413458957167357,5.5454,217100.0,False,False,False,False,True,0.7818229525016137,1.2861279973706043
-119.94,38.92,24.0,7.138073034044347,5.37989735354046,5.4638318050256105,4.574710978503383,4.6,136800.0,False,True,False,False,False,0.7536904326814199,1.5603331155970794
-122.28,37.9,49.0,8.068402958569699,6.248042874508429,7.046647277848756,6.230481447578482,6.3538,333700.0,False,False,False,True,False,0.7743840889692043,1.294988682087407
-118.45,34.21,30.0,7.754481547470383,6.598509028614515,7.6838639802564295,6.56244409369372,2.1888,195600.0,True,False,False,False,False,0.8509284583657354,1.181645349927197
-122.14,37.72,39.0,6.668228248417403,4.890349128221754,5.666426688112432,4.890349128221754,3.5156,218900.0,False,False,False,True,False,0.7333805841727747,1.363548506166088
-122.68,38.46,15.0,7.502186486602924,6.008813185442595,6.577861357721047,6.0014148779611505,2.3929,141300.0,True,False,False,False,False,0.80094159165103,1.2500696317718378
-117.8,33.89,25.0,8.046229101075378,5.945420608606575,7.153833801578843,5.966146739123692,7.0217,357900.0,True,False,False,False,False,0.738907696253885,1.3486475363254655
-121.02,37.7,16.0,8.153925132007862,6.478509642208569,7.6624678152002375,6.501289670540389,3.3438,125400.0,False,True,False,False,False,0.7945265056184382,1.2542011731850897
-118.24,34.21,32.0,8.247482004285693,6.787844982309579,7.543802867501509,6.721425700790643,3.5777,245600.0,True,False,False,False,False,0.8230202841039685,1.227043542758427
-118.52,34.39,21.0,8.608495349823023,7.151485463904735,8.127109185346375,7.109062135687172,3.6625,228100.0,True,False,False,False,False,0.830747438813655,1.2109185692172761
-118.33,34.15,39.0,6.202535517187923,5.1298987149230735,5.560681631015528,4.9344739331306915,2.3667,17500.0,True,False,False,False,False,0.82706478676463,1.2569800957997372
-116.99,33.73,13.0,9.689613407229068,8.153349757998892,8.725832056527565,8.081165777725433,1.9961,97800.0,False,True,False,False,False,0.8414525343101898,1.1990365837979824
-119.45,35.16,34.0,8.142645185942795,6.546785410760524,7.486613313139955,6.411818267709897,2.3912,52900.0,False,True,False,False,False,0.804012119066994,1.269943227640963
-117.03,32.72,37.0,7.693025748417888,6.1224928095143865,7.323830566202317,6.102558594613569,3.0588,120600.0,False,False,False,False,True,0.7958497748137019,1.2606230041294724
-117.34,33.21,12.0,8.69349667588463,7.224753405767971,8.011686729127847,7.025538314638521,2.7386,216100.0,False,False,False,False,True,0.831052644882135,1.2374136025663294
-118.19,33.86,46.0,7.509335266016592,6.0844994130751715,7.0909098220799835,6.113682179832232,3.4375,156700.0,True,False,False,False,False,0.8102580584742969,1.2282835523881712
-121.45,38.57,52.0,8.292798858200374,6.455198563340122,7.16703787691222,6.439350371100098,5.1169,232500.0,False,True,False,False,False,0.7784101210843752,1.2878315948482288
-120.27,38.29,10.0,8.156797046675651,6.54534966033442,5.700443573390687,4.8283137373023015,3.3542,103800.0,False,True,False,False,False,0.8024411570963402,1.68936765307075
-118.15,33.86,32.0,7.875119281040293,6.327936783729195,6.975413927455952,6.198478716492308,2.4659,209000.0,True,False,False,False,False,0.8035353571042396,1.2704922677377182
-122.37,37.96,37.0,7.360739903058278,5.998936561946683,6.953684210870537,5.860786223465865,0.7403,68600.0,False,False,False,True,False,0.814990971146014,1.2559304541064444
-121.79,38.68,24.0,8.24143968982973,6.744059186311348,7.70796153183549,6.762729506931879,2.8068,95300.0,False,True,False,False,False,0.8183108097768147,1.218655822531739
-122.07,37.35,35.0,7.277938572945661,5.327876168789581,6.429719478039138,5.332718793265369,9.8144,500001.0,True,False,False,False,False,0.732058413984825,1.3647707398591669
-119.75,36.74,39.0,7.462214939768189,5.863631175598097,7.002155954403621,5.8522024797744745,1.8958,51300.0,False,True,False,False,False,0.7857762370726149,1.2751122275003306
-118.17,33.85,37.0,8.220133957151859,6.5638555265321274,7.579167967396076,6.543911845564792,4.2218,200500.0,True,False,False,False,False,0.7985095572343197,1.256149861297894
-117.33,34.03,18.0,7.759187438507795,5.998936561946683,7.142827401161621,5.948034989180646,4.7986,123700.0,False,True,False,False,False,0.7731397919548604,1.3044959306092851
-121.27,37.93,24.0,7.280697195384741,5.771441123130016,7.254177846456518,5.648974238161206,2.125,61200.0,False,True,False,False,False,0.7927044578627102,1.2888529648799878
-122.42,37.75,52.0,7.355641102974253,5.983936280687191,7.0587581525186645,5.926926025970411,3.0,275000.0,False,False,False,True,False,0.8135166190024669,1.2410549871457053
-117.85,33.84,26.0,7.647786045440933,5.638354669333745,6.677083461247136,5.568344503761097,6.6719,271700.0,True,False,False,False,False,0.7372531914245865,1.3734398150608844
-122.29,37.88,46.0,7.547501682814967,6.093569770045136,6.825460036255307,6.054439346269371,2.9926,192100.0,False,False,False,True,False,0.8073624924019145,1.246606209287668
-120.33,38.0,14.0,7.573017256052546,5.802118375377063,6.71295620067707,5.752572638825633,3.5,170700.0,False,True,False,False,False,0.7661567614598875,1.3164574759022165
-121.44,37.76,5.0,8.890823576004383,7.1592919047975645,8.208219383496834,7.044905117129371,5.0443,194800.0,False,True,False,False,False,0.8052450758465073,1.262021762988226
-121.59,39.78,18.0,6.852242569051878,5.327876168789581,5.955837369464831,5.337538079701318,2.1838,58000.0,False,True,False,False,False,0.7775375893510994,1.2837833598060853
-121.53,38.58,33.0,8.514990767861038,7.064759027791802,7.789454566086673,6.98100574072173,1.9728,76400.0,False,True,False,False,False,0.8296848722909969,1.2197369668658542
-118.85,35.23,26.0,7.402451520818244,5.8664680569332965,7.109062135687172,5.981414211254481,1.7656,68000.0,False,True,False,False,False,0.7925034078824789,1.2375754728522186
-117.29,33.05,28.0,7.044905117129371,5.82600010738045,6.511745329644728,5.680172609017068,3.1667,300000.0,False,False,False,False,True,0.8269806350144862,1.240262506450216
-122.11,39.82,27.0,6.97166860472579,5.3706380281276624,6.2324480165505225,5.293304824724492,2.625,91700.0,False,True,False,False,False,0.7703518816839833,1.317072950751264
-119.05,35.32,11.0,8.85879510585745,7.283448228756631,8.167919362957816,7.23561914106675,3.4827,93600.0,False,True,False,False,False,0.8221714287014951,1.2243313161106202
-117.35,34.01,23.0,8.218247926685745,6.646390514847729,7.569927655242652,6.490723534502507,2.725,95300.0,False,True,False,False,False,0.8087357030524736,1.266152823025091
-118.22,33.98,18.0,7.485491608030754,6.641182169740591,7.5569505720129,6.555356891810665,1.2059,255000.0,True,False,False,False,False,0.8872072159717136,1.141889256614246
-117.25,32.94,16.0,8.467162257810672,6.694562058521095,7.512071245835466,6.6293632534374485,6.7694,425900.0,False,False,False,False,True,0.7906500259098715,1.2772210443318657
-118.54,34.28,10.0,8.9445502459405,6.907755278982137,8.165647925297504,6.906754778648554,10.8805,500001.0,True,False,False,False,False,0.7722864860776241,1.2950438422385515
-118.33,34.24,31.0,8.769507120030227,7.080867896690782,8.172164452111904,7.0317412587631285,4.2639,293300.0,True,False,False,False,False,0.8074419462546004,1.2471316559182908
-120.43,37.32,16.0,7.065613363597717,5.187385805840755,6.340359303727752,5.204006687076795,5.2522,125300.0,False,True,False,False,False,0.7341734593866039,1.357725650342434
-118.26,33.97,44.0,7.1284959456800365,5.733341276897746,6.939253946041508,5.69035945432406,1.9556,96300.0,True,False,False,False,False,0.8042848478257503,1.2527320994217945
-117.04,32.62,26.0,8.19450550976564,6.410174881966167,7.601402334583733,6.386879319362645,4.9962,156000.0,False,False,False,False,True,0.7822528002851383,1.2830218170747245
-118.05,34.06,45.0,6.2766434893416445,5.10594547390058,6.583409222158765,5.117993812416755,2.1406,162500.0,True,False,False,False,False,0.8134834298890762,1.226387471222394
-119.78,36.74,15.0,7.2875606403097235,6.030685260261263,6.829793737512425,5.877735781779639,2.5045,90300.0,False,True,False,False,False,0.8275314001373383,1.2398584949837985
-122.35,37.58,30.0,8.525161361065415,7.355641102974253,7.6638772587034705,7.337587743538596,3.3469,345000.0,False,False,False,False,True,0.8628154695778095,1.161847961351138
-121.42,38.55,35.0,5.209486152841421,3.6888794541139363,4.7535901911063645,3.784189633918261,2.6417,98900.0,False,True,False,False,False,0.7081081215854471,1.3766451094702055
-117.23,33.22,18.0,7.755767170102998,6.352629396319567,6.870053411798126,6.324358962381311,1.808,97000.0,True,False,False,False,False,0.8190845930506708,1.226332536820889
-116.88,33.74,20.0,8.043020885298283,6.436150368369428,6.90875477931522,6.2324480165505225,1.5982,140000.0,False,True,False,False,False,0.8002155483810779,1.2905074962422005
-117.24,34.59,4.0,8.522777569710138,6.682108597449809,7.533693709848633,6.532334292222349,3.5507,186100.0,False,True,False,False,False,0.7840294484743979,1.304706279324634
-120.46,34.74,15.0,7.689828668736484,5.958424693029782,6.71901315438526,5.820082930352362,5.3765,223100.0,False,False,False,False,True,0.7748449217411252,1.3212575766976098
-122.74,38.47,16.0,7.2633296174768365,5.662960480135946,6.26530121273771,5.564520407322694,3.0714,161700.0,True,False,False,False,False,0.7796645310588517,1.3052930146358301
-120.54,38.75,9.0,8.008698182988528,6.293419278846481,7.005789019253503,6.037870919922137,3.9812,136600.0,False,True,False,False,False,0.7858230058181599,1.3264109632691197
-117.68,34.08,28.0,7.807916628926408,6.20050917404269,7.115582126184454,6.212606095751519,3.0978,137200.0,False,True,False,False,False,0.7941310683404751,1.2567860425379038
-121.56,39.1,28.0,7.664346632098617,6.184148890937483,7.086737934510577,6.0867747269123065,1.3631,45500.0,False,True,False,False,False,0.8068722864174748,1.2591802680344275
-122.13,37.15,39.0,7.956827122090111,6.419994928147142,7.199678345691172,6.251903883165888,3.9423,180300.0,False,False,False,False,True,0.806853640230998,1.2727046465821337
-122.22,38.1,40.0,7.843848638152472,6.171700597410915,7.151485463904735,6.20455776256869,2.9469,111600.0,False,False,False,True,False,0.7868204604805566,1.2642075290963386
-118.03,34.1,31.0,7.881559917056899,6.29156913955832,7.295735072749282,6.255750041753367,3.94,223900.0,False,True,False,False,False,0.7982644559920687,1.2598904790716108
-118.12,33.86,34.0,7.6577552711348655,6.059123195581797,6.880384082186005,5.983936280687191,4.8516,213600.0,True,False,False,False,False,0.7912401194669996,1.279718718905786
-118.42,34.01,29.0,7.599401333415815,6.194405391104672,6.8679744089702925,6.1092475827643655,3.6611,344200.0,True,False,False,False,False,0.8151175493083718,1.2439177215301482
-119.77,36.78,36.0,8.193400231952097,6.659293919683638,7.598399329323964,6.668228248417403,2.5434,67300.0,False,True,False,False,False,0.8127631668369073,1.228722222262963
-122.02,37.38,32.0,7.5443321080536885,6.1903154058531475,7.186901020411631,6.2324480165505225,3.2574,254400.0,True,False,False,False,False,0.8205253052480143,1.2104925846183399
-122.1,37.36,32.0,7.2682230211595655,5.298317366548036,6.212606095751519,5.308267697401205,9.3586,500001.0,False,False,False,True,False,0.72897011430763,1.3692269183631989
-117.91,33.66,26.0,8.659039915644474,7.190676034332207,7.894318063841624,7.018401799069201,4.0341,243300.0,True,False,False,False,False,0.8304241699291232,1.2337623526759125
-118.46,34.0,44.0,6.848005274576363,5.442417710521793,6.202535517187923,5.332718793265369,3.6458,325800.0,True,False,False,False,False,0.7947449647457342,1.2841489566681508
-122.07,37.71,36.0,7.965545573129992,6.175867270105761,7.119635638017636,6.1224928095143865,4.9801,241500.0,False,False,False,True,False,0.775322570614458,1.301029796352148
-122.06,37.32,30.0,8.017637159908478,6.293419278846481,7.273092595999522,6.230481447578482,6.2182,380800.0,True,False,False,False,False,0.7849468806491015,1.2868407084374813
-117.95,34.16,17.0,8.87024156729927,6.993932975223189,8.171599480345463,6.988413181999592,6.2654,273800.0,False,True,False,False,False,0.788471533966649,1.2692783520795248
-117.33,33.67,27.0,8.384118837190895,6.911747300251674,7.889084407035514,6.769641976852503,1.9194,100600.0,True,False,False,False,False,0.8243856551259786,1.2384877761421929
-118.21,34.09,37.0,7.508238774678663,6.212606095751519,7.581719640125308,6.2285110035911835,1.9881,159200.0,True,False,False,False,False,0.8274385354796345,1.2054628739275928
-121.27,38.13,40.0,7.784473235736469,6.234410725718371,7.088408778675395,6.18826412308259,2.1771,98200.0,False,True,False,False,False,0.8008776621002217,1.2579413355515847
-117.85,34.11,27.0,7.466799475018602,6.0014148779611505,6.893656354602635,6.0330862217988015,3.1133,180600.0,False,True,False,False,False,0.8037466250486389,1.2376417641835609
-118.83,34.14,16.0,7.579167967396076,5.746203190540153,6.51025834052315,5.768320995793772,6.4001,321800.0,False,False,False,False,True,0.7581575200944303,1.3139296465856813
-118.27,33.79,26.0,7.6544432264701125,6.480044561926653,7.659642954564682,6.406879986069314,2.1447,158700.0,True,False,False,False,False,0.8465729472677741,1.1947224301240877
-118.99,35.4,48.0,7.554334823725748,5.805134968916488,6.672032945461067,5.7745515455444085,3.5714,84600.0,False,True,False,False,False,0.7684508437042553,1.308211514633479
-121.44,38.61,41.0,7.247792581767846,5.749392985908253,6.641182169740591,5.802118375377063,1.8792,63300.0,False,True,False,False,False,0.7932612476205672,1.2491631698735952
-117.07,32.63,37.0,7.771910256435763,6.09807428216624,6.963189985870238,6.040254711277414,3.7583,145500.0,False,False,False,False,True,0.7846300434460816,1.2866858481853878
-117.66,34.05,33.0,6.8679744089702925,5.37989735354046,6.723832440821209,5.407171771460119,2.5391,108600.0,False,True,False,False,False,0.7833310133645448,1.2701602056033274
-117.12,34.06,38.0,5.641907070938114,4.02535169073515,5.0238805208462765,3.970291913552122,1.3906,120800.0,False,True,False,False,False,0.7134735897140239,1.4210307941539844
-122.43,37.77,52.0,7.83002808253384,6.593044534142437,7.264730177929867,6.393590753950631,2.3977,412500.0,False,False,False,True,False,0.8420205476464768,1.2246683254938748
-122.22,37.48,47.0,7.852050207265889,6.664409020350408,8.041734711487537,6.586171654854675,2.8058,229500.0,False,False,False,False,True,0.8487476320749326,1.1922024840452092
-117.08,32.73,19.0,7.984803389734406,6.638567789166521,7.577633832602728,6.580639137284949,1.4254,111300.0,False,False,False,False,True,0.8314002819031635,1.2133780964365095
-118.17,33.77,36.0,7.984121958702927,6.782192056006791,7.639161171659173,6.732210706467206,2.2538,181300.0,False,False,False,False,True,0.8494599770753757,1.1859584179433198
-117.09,32.61,23.0,7.05444965813294,5.736572297479192,6.46302945692067,5.749392985908253,2.1548,118800.0,False,False,False,False,True,0.8131849507020874,1.2269903406191536
-121.26,38.73,14.0,8.10892415597534,6.214608098422191,7.331714969726466,6.293419278846481,5.3451,172100.0,False,True,False,False,False,0.7663911980040834,1.288476708238899
-121.34,38.67,34.0,7.315883504509785,5.579729825986222,6.595780513961311,5.655991810819852,4.0352,118500.0,False,True,False,False,False,0.762687079769199,1.293474911069457
-120.49,37.26,28.0,7.67786350067821,6.0330862217988015,7.157735484249907,5.937536205082426,1.8939,83000.0,False,True,False,False,False,0.7857766970285261,1.2931059677760104
-118.15,34.59,33.0,7.655390644826152,6.063785208687608,6.97354301952014,5.986452005284438,3.7344,111400.0,False,True,False,False,False,0.7920935050892248,1.2787859383268232
-118.31,34.03,46.0,7.684324067681155,6.236369590203704,7.203405521083095,6.1675164908883415,2.025,135500.0,True,False,False,False,False,0.8115703522230043,1.2459349041115153
-117.28,34.41,14.0,7.652545692693921,5.983936280687191,6.8679744089702925,5.983936280687191,2.9934,118200.0,False,True,False,False,False,0.7819536819492899,1.2788481250029469
-120.88,38.58,8.0,8.136810863675537,6.405228458030842,7.440733707389261,6.436150368369428,4.0827,170700.0,False,True,False,False,False,0.7871915134005574,1.2642356685238485
-121.44,38.61,34.0,5.153291594497779,3.6635616461296463,5.0106352940962555,4.02535169073515,2.6442,55000.0,False,True,False,False,False,0.710916814806534,1.2802090327557527
-118.36,34.04,34.0,8.083328608786376,6.693323668269949,7.754481547470383,6.641182169740591,2.0538,125800.0,True,False,False,False,False,0.8280405254086137,1.2171520675365115
-119.19,34.21,27.0,7.543273346705446,6.1903154058531475,7.200424892944957,6.061456918928017,2.9185,224500.0,False,False,False,False,True,0.8206404728203032,1.2444653896904199
-117.87,33.75,12.0,7.931284761525891,6.982862751468942,7.585281078639126,6.679599185844383,0.971,102500.0,True,False,False,False,False,0.8804201288222965,1.187389323948377
-122.03,37.35,16.0,7.053585727193677,5.293304824724492,6.1224928095143865,5.37989735354046,7.2779,292900.0,True,False,False,False,False,0.75044169440193,1.3111004288124157
-120.48,37.3,49.0,7.979338895262328,6.579251212010101,7.579167967396076,6.522092798170152,1.5427,88500.0,False,True,False,False,False,0.8245358792714622,1.223432285032961
-121.22,37.8,37.0,6.946013991099227,5.407171771460119,6.257667587882639,5.356586274672012,2.125,91900.0,False,True,False,False,False,0.7784567923976234,1.2967240019903417
-118.12,34.15,35.0,7.473637108496206,6.104793232414985,6.892641641172089,5.953243334287785,3.4167,198200.0,True,False,False,False,False,0.8168436791605673,1.2553891532455415
-119.86,36.78,7.0,7.711101251840158,6.19644412779452,7.150701457592526,6.214608098422191,2.9853,74700.0,False,True,False,False,False,0.8035744734016839,1.2408024978755952
-122.19,37.79,50.0,6.86171134048073,5.384495062789089,6.304448802421981,5.308267697401205,2.6667,172800.0,False,False,False,True,False,0.7847160563317798,1.2926460630160104
-122.04,37.97,26.0,7.81237820598861,6.440946540632921,7.069023426578259,6.352629396319567,2.9861,160900.0,False,False,False,True,False,0.8244540101368348,1.2297865527170146
-121.56,37.08,17.0,8.813735892300215,6.9584483932976555,8.143226750367445,6.93537044601511,6.4313,393100.0,True,False,False,False,False,0.7895004432089506,1.270838516977037
-121.84,36.6,30.0,7.99260665240021,6.539585955617669,7.388327859577107,6.502790045915623,3.4643,191800.0,True,False,False,False,False,0.818204403147227,1.2291042146471167
-118.18,34.22,40.0,7.592870287844818,5.700443573390687,6.74993119378857,5.605802066295998,5.9845,241700.0,True,False,False,False,False,0.7507626704115233,1.354466354332372
-118.06,34.08,42.0,7.5953872788539725,5.998936561946683,7.122866658599083,5.998936561946683,3.2569,201500.0,True,False,False,False,False,0.7898131249538904,1.266122286912338
-121.65,39.13,11.0,8.483429561263428,6.851184927493743,7.756623334538858,6.7357800142423265,2.6842,89100.0,False,True,False,False,False,0.8075961352678932,1.2594576342050692
-121.83,38.0,8.0,7.8528278122817445,6.6052979209482015,7.233455418621439,6.529418838262226,1.7161,75800.0,False,True,False,False,False,0.8411362223704411,1.2026840377070585
-120.44,34.93,15.0,6.767343125265392,5.501258210544727,7.033506484287697,5.537334267018537,2.0995,87500.0,True,False,False,False,False,0.8129125579588499,1.2221301440249026
-120.53,39.79,18.0,7.118826249062078,5.58724865840025,6.298949246855942,5.308267697401205,2.5156,71900.0,False,True,False,False,False,0.7848553206557588,1.3410827514496446
-122.82,38.4,40.0,7.786136437783072,6.049733455231958,6.961296045910167,6.056784013228625,3.8846,215900.0,True,False,False,False,False,0.7769878557322691,1.2855232117865467
-120.47,37.34,9.0,7.984462732262196,6.238324625039508,7.113142108707088,6.218600119691729,3.6742,117200.0,False,True,False,False,False,0.7813080020816924,1.2839646509796816
-117.35,33.2,32.0,7.132497551660044,5.3981627015177525,6.55250788703459,5.4510384535657,3.9875,142900.0,False,False,False,False,True,0.7568404562944945,1.3084658294777662
-118.05,33.95,33.0,7.578145472419466,5.968707559985366,7.3783837129967145,5.932245187448011,3.6125,170800.0,True,False,False,False,False,0.7876211378771201,1.2774498074445746
-122.33,37.94,42.0,7.4360278163518485,5.846438775057725,6.579251212010101,5.814130531825066,3.9417,139100.0,False,False,False,True,False,0.7862314288552535,1.2789578382612723
-117.95,33.97,33.0,7.01571242048723,4.983606621708336,6.052089168924417,4.927253685157205,8.3474,500001.0,True,False,False,False,False,0.7103493306189755,1.4238585769637293
-121.83,37.38,31.0,8.198089248956116,6.738152494595957,7.8928255262511176,6.682108597449809,3.2222,184800.0,True,False,False,False,False,0.8219174358773838,1.2268715974003883
-121.83,37.35,31.0,7.977625098784593,6.573680166960646,8.17413934342947,6.470799503782602,3.7143,178600.0,True,False,False,False,False,0.8240146767441051,1.2328654433074544
-119.35,36.52,39.0,8.01565761455734,6.411818267709897,7.696212639346407,6.385194398997726,2.6445,62000.0,False,True,False,False,False,0.7999116948390249,1.2553505991635188
-118.39,34.01,35.0,8.39502555744203,6.823286122355687,7.650644551436897,6.790097235513905,3.9688,355100.0,True,False,False,False,False,0.8127772900354036,1.236363083805921
-118.21,34.14,44.0,7.427738840532894,6.0112671744041615,7.00850518208228,5.961005339623274,3.2222,186500.0,True,False,False,False,False,0.8092997483434529,1.246054720192939
-121.37,38.68,29.0,8.231642179973411,6.472346294500901,7.612336837167746,6.416732282512326,3.5429,88200.0,False,True,False,False,False,0.7862764382843724,1.2828402086225885
-118.17,33.91,39.0,7.05444965813294,5.6131281063880705,6.777646593635117,5.723585101952381,3.1087,171000.0,True,False,False,False,False,0.7956861808371972,1.2325228912428656
